time,HeartRate,SkinResponse
1177,72,4.4
1178,73,4.4
1179,73,4.48
1180,74,4.67
1181,74,4.82
1182,73,4.84
1183,73,4.81
1184,71,4.79
1185,70,4.78
1186,69,4.74
